"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00192948040175913","0.0034612197258735","0.0231488900378276","0.345188503355057","14.5231047518872","37.9291093241536","45.360093301755","53.4051569524923","59.1187064708023","59.1505147474781","58.3379783235321","60.6878142866904","62.1184682254049","64.9749957569785","69.054512012036","71.2703032696396","74.5615747892553","77.7512261584953","82.4081843354575","84.4661252560531","91.0280582047478","94.9254700292304","100","103.366824642245","105.753753195239","107.037508479879","107.324984550164","109.633160635444","112.68941468526","113.890258600166","115.94779169987","123.948784902119","133.846965459487","137.637676367334",
"American Samoa","ASM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6206896551724","71.5846994535519","69.2517006802721","68.3060109289617","70.2279202279202","72.4475524475524","80.4597701149425","101.19940029985","85.6502242152466","85.2017937219731","100","102.24358974359","101.259842519685","102.748091603053","104.192546583851","102.170283806344","103.90243902439","105.718954248366","112.83255086072","118.296529968454","135.038759689922","",
"Antigua and Barbuda","ATG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","19.7629279811098","21.5072930616381","24.7710262377978","27.6785299626918","30.070905064754","33.5310797701664","35.3468179435969","36.831650069752","39.7232458000131","43.0319197373143","47.0453186775647","53.0336381216129","55.7488602082246","56.9187001536951","58.686900903386","60.4071511350467","61.806092344302","64.0244619546043","65.974883182204","68.2262151492262","69.9527617945579","71.8285567996551","73.2729192042225","74.3634050413794","75.9137207908928","76.8950458122033","76.5234550183873","78.3216209951436","81.9845483990867","82.9061117575838","86.5320467513662","90.6313913367686","91.63814755519","93.1094111084549","93.7319830071309","93.9126446421785","94.3604928636029","96.038592508513","98.716312092808","98.2541210267635","98.5607274322443","100","100.718452311458","101.524269981556","106.512929537286","113.435051657703","118.886145582916",
"Australia","AUS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.52125014955532","5.69914580914639","5.69483885219607","5.79678693070501","5.987394662031","6.16580930733341","6.33129318649816","6.63948762042483","6.78904882657698","7.11174513840034","7.47676237246655","7.86452722643535","8.35126805345172","9.10140521896717","10.5922217484308","12.3388058951976","14.0686689048793","15.6749807734922","16.9662106621405","18.4310103988825","20.2771974169214","22.2086173948408","24.8090197688346","27.3292212242542","29.4780376300698","30.8577590894737","32.8784716445601","35.1888763271726","37.7153627250364","41.1958226412308","43.7055460398852","45.0250536088688","45.6915023959187","46.0886661686587","46.5587638370861","47.6264389620743","48.9177809446216","49.5404295613078","50.1030137144713","50.341203949206","51.6252825011705","54.0159038742595","55.5501213157323","57.2086367013505","59.0577701836822","61.3170305723149","64.4536350499949","67.6672803609342","70.7595547944178","74.261558912216","75.1169472267541","79.7757743640267","81.215857972412","81.082841413165","82.2219686561495","81.7097905421342","81.1739606983481","84.1378109835792","85.7186009561115","88.6876556264284","90.5623578544649","93.3505683303578","100","106.557375685114",
"Austria","AUT","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","16.5388289929789","17.3801846468137","17.9607181330529","18.6213611431428","19.2142258454552","20.236694627946","20.8685583169561","21.5463195424571","22.1578109754202","22.7635108863454","23.8429787755394","25.3222864886616","27.246762940181","29.4389126719672","32.2362392253626","34.3179833105818","36.2483422235106","38.1327891940487","40.4180935865645","42.0810439770473","44.4294309916292","47.4136082155982","49.9527441587086","51.6874947504377","54.2459086209681","55.8532126173903","57.501439254722","58.9027195364937","59.8020789154312","61.5750673626581","63.4221227185029","65.7318749502184","68.0187482039896","69.8940826625591","71.6588681435911","72.9587013895424","73.6782241171471","74.6117239282053","74.9414370363121","75.1335491811904","76.1584015321351","77.6412858765368","78.53074108308","79.5575718131056","80.941649886225","82.9957823480576","84.566196230416","86.4445601727905","88.1356943641046","89.8008104656327","90.5848208974789","92.2456122838266","94.140554569286","95.6692918037125","97.7507755089035","100","101.848294698438","102.872414092458","104.763275362235","106.447739164286","109.342580281172","111.604014568839","117.515995879219","126.45540404068",
"Azerbaijan","AZE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00255493308937798","0.00468956723455536","0.0546488977534667","0.462944212848657","6.87966301658957","44.4189812811194","56.1541043212809","61.3441499069767","60.752097047405","62.0656434562818","69.8193639087621","71.5753280506695","74.5917888226914","79.7844706229203","87.1661020060435","100","111.301219143831","134.707118425148","172.125333738561","139.688388111945","158.610321243664","194.336282806762","199.938867545439","200.828724484622","198.248084371587","180.703738380863","207.215507107444","240.727228422171","270.059545007326","269.407869916397","249.48255592103","303.342906315825","416.400509728352","378.064016131239",
"Burundi","BDI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.21203716343248","2.65615751680729","2.56140131653323","2.68145802041822","2.82671843557352","2.79762121988048","2.88580319085215","2.73233657621358","2.81585899997816","2.96684197587824","3.12065824840279","3.16373016479961","3.29947981417492","3.48129575116082","3.91489732115274","4.74042803097296","5.12321514111844","5.85604626997016","6.58850327510876","8.31012580190997","9.67165883781495","9.08523568838561","9.60055221431337","10.217728398768","11.9768324433501","12.5839187948262","12.0481692443371","11.6363875088442","12.0426397111602","13.819794310178","14.646986604034","15.246508387633","16.0700882857693","17.3143382815245","18.4637411844939","21.4369042043135","24.5352038509711","32.4840674819496","36.203673821609","41.6176219844858","57.8255604200099","65.7571495169799","66.4330400161365","74.3689639936029","84.1456264933397","100","102.845666333767","111.354474627567","138.31984452747","152.786435620874","165.867330590054","179.740889117828","205.433180650958","221.771495157498","233.537927858139","283.325287901007","286.082542856796","318.836655594085","309.747071139955","312.385705566925","331.024205972539","359.216609783849","425.067201198312","473.42297986013",
"Belgium","BEL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","15.2317963066949","15.4321658186856","15.6895268052098","16.164259989572","16.9146738883108","17.7774428475769","18.5038318170475","19.0947389068469","19.5950763028182","20.3835481387818","21.3102241357185","22.4520723614726","23.8705537030979","25.4954190545999","28.5977883963432","32.2839640495682","34.7295592700855","37.3266565390133","38.9777080003032","40.733747828014","42.4146654312923","44.5944385010489","47.9704231193204","50.6629311889927","53.4183447632492","55.8904080140709","57.4535404021178","58.4211217266059","59.6882699581393","62.5517892592981","64.310998103119","66.1609840181352","68.4266831646566","71.159119320485","72.6494081547418","73.5362900295698","73.8867785045836","74.4465627743766","75.7908022968193","76.2447117313426","77.7807509506569","79.3229897968033","80.623893012855","82.1155065328796","83.6880110501443","85.4312944274965","87.3660630558931","89.0537317447947","90.7536298293876","91.2375094865492","92.963794203806","94.6439283615003","96.5000087460424","97.7267729767862","98.6870807670005","100","101.92085069495","103.786280298684","105.394792789226","107.258275397466","108.973861759771","112.43050562627","119.054577075622","123.911853938442",
"Benin","BEN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.68164477289672","5.74081544842967","5.95785048604438","6.10971854581118","6.08749921067279","6.21275684015805","6.28337510991029","6.29223921986982","6.49821724084263","6.72267836992249","7.06197510271352","7.17308001103168","7.55448889192222","7.91882224507885","9.10036674036481","10.3968901439045","11.8561383841403","12.4699172483642","14.0080140732156","15.8297122937028","17.4424148661172","18.7451798086576","21.7722046833348","22.8055591832716","23.2510842447296","22.1171331126069","21.3199934649518","21.9656609076144","21.8315590304995","22.3172969097895","22.8030545081928","22.9755870134883","23.6706294147492","24.2335931600417","32.7226481755414","37.6635886998388","40.2651233760661","41.7418504698559","43.9256191007567","65.160380574224","67.9890289655435","69.3286070003708","71.7926935395801","73.9907733987081","74.560288523362","77.7616568908371","79.3902325471868","79.6999761102808","84.8279938811868","86.9823637072546","87.7485788849948","91.0243062015658","98.0321838636733","99.4019859949445","99.1556851160345","100","100.683591111275","100.313178470008","100.985725781806","100.584253198484","103.479100482781","105.154142621048","109.50624124514","113.213536005662",
"Burkina Faso","BFA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","11.7455963346818","11.9688341065262","12.2094521447151","12.8379367161723","13.0705879340097","12.9848354639627","13.2838914096829","12.6979378431774","12.6644306904298","13.5399423117567","13.7814173283241","14.246881298102","15.2864256863255","15.6957746072306","17.4246185659956","18.8492825565751","20.1169921245816","23.8712204333708","27.3402638879579","29.4600982236469","32.021467729847","36.371462241459","39.6618125454374","41.807245698906","44.5251703988519","44.862255641653","42.0154418644702","42.5353086609605","43.9851487317312","46.1103441561765","46.9449484954342","45.0822758670813","45.1846395113511","44.5331494029402","51.052340169836","54.5083635831275","54.6984370547377","55.5496540500467","59.9604721355856","70.3880926179316","69.8110699090614","72.5766723855375","74.7953311654444","75.9058389994757","75.9746465721331","78.815631411687","78.2932202663939","80.2445607023743","87.5948023246529","89.7018995608139","93.0922893561271","99.3648522881927","105.151860776668","102.91299766421","102.27453888171","100","102.604299192266","104.057481090869","105.175023984024","105.714467213248","112.549537353455","112.369207519033","118.986771024614","121.364180847585",
"Bangladesh","BGD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.928434133086789","0.98653072793474","0.98674996954991","1.03770632037513","0.946977325845945","1.02208877333784","1.08644141255898","1.24714742922713","1.17519220594158","1.31419060017944","1.32089703372863","1.36003858022976","1.41990774580644","2.29181321892467","3.31264909285812","5.98164239748707","4.92705376222652","4.76888765377612","5.99062352558078","6.74331577728803","7.92710938608761","8.7114723105265","9.57005868424879","10.3823419027847","11.2000101279274","13.2714649594602","14.3669454126153","15.9644967526934","17.1611691352857","18.5920628271483","19.8066330770156","20.3472614640624","20.8726606972626","20.9051214777779","21.7342638166172","23.2871636439506","27.7450750082451","28.799452282876","30.1634555596388","31.3039471970264","32.3828876197451","33.4389454404633","34.7406792581351","36.7611334660219","38.438226509463","40.2011422263372","42.5633355388855","45.3177196909814","48.8801302704374","52.1865556504249","55.9151091976241","60.3097297242588","65.233762041541","69.9142540901747","73.877545303475","78.216208822529","100","105.047597582037","111.146176583513","115.212056606306","119.63742472873","124.567892016512","130.857352138425","139.882746030917",
"Bulgaria","BGR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","0.0481137806450941","0.0494710407437506","0.0504191397857535","0.0500937993303884","0.0514647406303434","0.0515826860450797","0.0522767257291216","0.0523100985636126","0.0494907182503771","0.0528212872644086","0.0666541263213819","0.217650957595726","0.347324458508456","0.524776184800659","0.906314543280297","2.1385000909847","3.48503328305984","35.3108137487102","47.2991982100264","48.8691246255433","52.4760752855494","55.6864213511369","57.8294465875984","59.0955704054187","62.3940236039459","66.5084468634709","71.0020729740095","78.8488185801031","85.2382980832073","88.5949987344776","89.2719796979306","94.7290239801656","95.7825802413302","95.8514972616046","97.1366581679664","100","103.323559744813","108.29664716392","112.882582938789","118.796791063503","123.857659914249","132.694274403267","154.166803362189","165.745557556149",
"Bahrain","BHR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","13.4436437077681","14.2233277679539","14.9645622347109","17.0566229517357","21.2671213423032","24.6498270073231","27.1942738318371","30.2665749368387","32.593203278962","36.9972711619317","45.9351020722946","54.6222406546534","62.1185937669375","59.8264380577542","59.5760763393157","58.4888162075138","48.316060936251","48.6344871968858","49.6117620559854","51.5836610988022","54.0734473822018","53.0555017602273","51.1812350534266","49.6325856848009","53.2712435746739","53.8522571403482","53.958195300878","54.4609326333142","50.6174007406132","51.9620198187795","59.4042922614824","57.406034092726","59.3660767626762","64.473091375832","71.5593834076986","81.3880416954712","88.5847277764409","96.0574100352347","106.974422984568","93.0742293518084","100","109.736753495957","113.045059667271","113.479310971696","111.583204451318","101.128603412684","101.263999318563","107.144644131306","111.779250020115","111.872319413731","105.084939733005","116.238852195097","125.188159721779","118.913830536365",
"Bahamas, The","BHS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.66095352993395","7.74986665330174","7.83431172220079","7.93958639753971","8.05910107508992","8.22122824529321","8.53127695110711","8.93336222276565","9.39463466527545","10.2331408317719","10.8620027091444","11.3597595859146","12.1307077201633","12.8040861540194","14.4984133550674","16.0434191258493","16.4268031409474","16.710773784023","17.0864125582616","18.5480007829088","20.4040742964805","24.0132138232692","24.9005038844863","26.388798790378","27.225702515237","29.5291949175871","30.9053696874281","32.9409047782442","33.4298501339648","34.0359905941818","35.7628784088724","36.6771706598951","38.1096215603033","37.7849337782375","38.6099173938507","38.9197370147175","39.3028020512905","68.0840357818682","70.1598644694286","73.6334365087731","74.3128576949265","74.5752940754555","77.5288294501235","78.4241936624699","79.3613608876269","83.3738779592632","84.0643758371505","86.5425648966951","87.8308467674644","86.9205851619645","86.579364875179","85.8359898399277","88.7170719435415","88.5659469480112","91.796984462243","96.6704240796892","98.2214911308714","99.5458217307584","99.9999207343801","104.593324965567","101.837496880919","100.74596445459","105.079094888269","111.745754152327",
"Bosnia and Herzegovina","BIH","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0143648071965301","0.0213277751147925","0.311818211069421","23.8379212612614","35.5466952074619","40.3037126230788","40.964545964079","45.5318036076011","44.420966620012","48.1671305434874","62.7774702239144","65.7444073031819","69.0367993683273","70.0108129774173","71.5244268553461","75.9510849113823","81.8753662655713","86.9496489040778","93.3277110931164","93.5008027598258","94.8156989073914","97.1221172447111","97.8949891680794","97.6755849573476","98.6526701878484","100","101.333305967465","103.135728601171","106.014891285743","108.635054290237","108.702562882766","114.099215119623","127.573008995758","134.628436769687",
"Belarus","BLR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.99490333424274E-07","1.47156471706911E-06","1.6640112573979E-05","0.000192811396836199","0.00394443645960667","0.0300370444593337","0.0461712408455453","0.0792527385604166","0.139944839577165","0.583280903734283","1.66404652850304","2.98753882026456","4.32875669586412","5.65704960755588","6.93979253618773","8.2564211165771","9.14387209586734","10.3209355230348","12.5103709096996","13.66866385512","15.211920892111","26.0182902250261","45.6041746114139","55.2983888574845","65.3101419204241","75.7749422691186","82.0953336157777","89.1748534806257","100","108.576908509215","121.473542440813","140.091081894503","160.9431916829","172.80185707763",
"Belize","BLZ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","14.0803775705184","14.3286184067683","14.5230526844892","14.6592294375233","14.9723756470887","15.812417891691","16.7254164294073","17.2476581427972","17.5373080904528","17.5751767914588","18.8704044716856","19.8259835735745","19.5810860558894","22.4548592857348","27.3299491218033","31.9425042637506","32.31223378497","33.0368341569394","35.464771221092","36.7363372620321","42.2279728472822","41.3646631486231","38.4774119846451","41.4558542475293","45.3689054594574","44.5499801526816","46.4221312432207","50.8700849545347","52.7656750096878","53.844936747236","72.7093864956933","70.9230709409285","73.3414812990447","74.7182222432489","76.6892001543457","80.7657798201637","82.9855887202517","81.7407532981501","83.7090809038774","82.3092028816209","83.4731354063972","81.8411450619517","82.430327058165","79.0036620321519","80.6570849768151","83.0866401470279","85.7847506090595","89.0755293956826","92.2088157446098","89.9282140320029","91.869464084256","96.3703725748306","97.0896872253047","98.9475498063797","100.001163374594","100.048478366816","102.151438471849","105.248601654506","105.349487617356","105.211835981004","104.633531316977","105.113586039899","112.855027436476","125.152555301297",
"Bermuda","BMU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","4.55855907225355","4.60136560661365","4.64629999114924","4.70534523801682","4.72703937508633","4.79610723443427","4.92121901586097","5.09249395429308","5.54988213530498","5.89847373564608","6.26827969106268","6.86666293179187","7.52076550160093","8.48434174506668","9.75563107730572","10.3757991990348","10.664625050356","11.6531399278624","12.226324116618","13.0106872393159","14.2927716882616","16.823934553764","18.8779000761727","20.9539746871891","23.1115116898602","24.8712425669523","26.3225135732582","28.0303588376256","29.4018882122353","31.05918831055","32.9331668957838","35.0509642177443","36.0372566755806","37.9098622979926","38.652731816184","40.2678221127342","52.0923463083582","54.1884918471626","55.6740970449702","57.1840627376769","54.7615421805863","54.0117494771894","58.646196471464","60.3027987605569","63.1322920690708","67.4015342392513","80.5981896890988","85.8974358974359","90.2858621135688","91.2280701754386","93.2681323532099","92.1943774011801","98.3697445916743","100","103.011890877215","106.052822570235","110.690728681653","110.58575652825","112.367422425256","115.08598584514","114.614358457867","115.028574784288","116.107803731033","",
"Bolivia","BOL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.3459256376806E-05","7.82694958028385E-05","8.10570412415375E-05","8.1725125260279E-05","8.85785477247973E-05","9.37967322696599E-05","9.69069160054178E-05","0.000102946599442689","0.000107670287934097","0.000111674554841065","0.000116097493871173","0.000119044782307091","0.000141636802058453","0.000202462031393259","0.00032706923319617","0.000348967426478441","0.000378974859358265","0.000426500650412237","0.000486653495245271","0.000582997132719154","0.000729031755614934","0.000943994320704087","0.00243817448932514","0.00890416350392992","0.137426617848685","17.0940300392532","56.4282858584195","64.6578964395136","75.9881175919607","86.0082308958503","100","117.689440220317","133.22351000341","141.959186302551","153.248075682186","170.760165006231","190.53454536447","201.404623789907","215.605919124582","220.805397924996","232.277133068375","236.620933002331","243.295435473664","258.696017787212","279.308164996475","295.901297843595","336.332302936693","361.131273781464","398.620967714581","388.974761525541","423.117052785868","484.90210368379","519.331488956214","550.467428639308","561.749246069465","535.793047718718","528.53374534233","560.570289582642","577.702807367188","573.699308011111","563.060704443202","585.33605981201","615.331398003723","625.789282560252",
"Brazil","BRA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.69146380399792E-13","3.62318949375041E-13","5.44382244916524E-13","9.71272829570792E-13","1.84088899420912E-12","2.92578349608475E-12","4.03571158917942E-12","5.10634317312163E-12","6.47007976087584E-12","7.76744619410984E-12","9.03005323678888E-12","1.07804915922626E-11","1.29222617399706E-11","1.6744712855966E-11","2.25393639064755E-11","3.01868431251478E-11","4.26249164687864E-11","6.19758000086914E-11","8.56676678909777E-11","1.32241717973345E-10","2.54091808500853E-10","5.0952745044546E-10","1.02432542606633E-09","2.37114993080777E-09","7.15471449102521E-09","2.49373036870318E-08","6.21386033271774E-08","1.90273814825731E-07","1.38510103243767E-06","1.94526942246867E-05","0.000551867231174729","0.00285137709106891","0.0304815907229757","0.638939939283196","14.9522735330268","29.0041275916166","34.3572000829297","37.0126761209934","38.8353141254346","41.94621730641","44.2977495727329","47.9412812572841","52.638621802997","60.0559413306886","64.7115143945629","69.5203724699877","74.229873069747","79.0095628686602","85.9454590018311","92.2310653168394","100","108.31859221882","116.922475499848","125.696998127234","135.560076726606","145.816789378239","157.633205078013","163.4205261562","170.763883603534","177.977392101691","189.496978107014","214.221162145944","232.580519745323","243.416433970024",
"Barbados","BRB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","4.82754029762439","4.78177524820954","4.56010549535236","5.40530896852163","5.11464106369694","4.85659577250452","5.03305856091575","5.11597094253451","5.51363752746491","5.76676372821188","6.1902769586509","6.61198712717103","7.26613106188265","8.92092951318502","11.7240099370836","15.1662646624961","15.6244348737123","17.1478697321314","18.299778939564","20.5649865977635","29.7530322957767","33.3829882317891","36.6697994987469","38.7468827930175","40.755227922371","42.1875","44.074755769503","47.3088600607232","48.6133333333333","51.9305019305019","53.8666311726341","56.2880886426593","57.4827434278161","60.4691825732187","61.8054563633767","62.4334920190423","64.0183140317802","64.6052969915145","70.2280614774418","73.3415688696726","72.3713778829095","74.0036341611145","74.6754807692308","75.5087636748618","79.9095232571627","85.2376701629101","88.7293211392506","96.3709219329586","98.1122817297557","96.3171169788041","100.000313136848","103.613798354335","102.989060131685","105.957435880967","106.43454790372","104.507020736724","104.261805647953","106.985210071153","110.546437717009","115.256023866118","117.358734412607","122.876654005736","127.884868636335","133.941276108315",
